,movieId,title,variance,predictedVariance,reviewCount,reviewMean,(no genres listed),Action,Adventure,Children,Comedy,Crime,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3704,3442,Band of the Hand (1986),1.179003626243886,1.1237808892518564,154,2.4123376623376624,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3705,67420,Boarding Gate (2007),1.1789802289282,0.9560284872484303,31,3.0806451612903225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3706,71205,Jennifer's Body (2009),1.1789702646330869,1.1580423318069604,988,2.647267206477733,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
3707,2159,Henry: Portrait of a Serial Killer (1986),1.1788538977876295,0.8942562709970581,1653,3.4171203871748337,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3708,66234,Jar City (Mýrin) (2006),1.1788297172912554,0.9265493219631684,39,2.9743589743589745,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3709,6143,Trail of the Pink Panther (1982),1.1788228435185908,1.0769648047527394,339,2.7359882005899707,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3710,4676,Troop Beverly Hills (1989),1.178803457810948,1.2026369992668102,772,2.380829015544041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,141830,Unbelievable Adventures of Italians in Russia (1974),1.1786511005353957,0.9137306151688287,82,3.615853658536585,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,2713,Lake Placid (1999),1.1786503822222223,1.1417607937979337,3750,2.526133333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3713,1725,"Education of Little Tree, The (1997)",1.1786390532544382,0.933809049243011,130,3.4538461538461536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3714,172017,Hatred (2016),1.1786389413988658,0.8582008073859413,23,3.6304347826086962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3715,34378,Dust Devil (1992),1.1786389413988658,1.1003580636762353,23,2.630434782608696,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3716,3031,Repossessed (1990),1.1786047752434308,1.229677061112066,357,2.261904761904762,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,107348,Anchorman 2: The Legend Continues (2013),1.1784403163020734,1.068454642807671,1757,2.9709732498577117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3718,146244,Dil To Pagal Hai (1997),1.1784,0.9433293464534095,25,3.54,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3719,90343,Footloose (2011),1.1783812189275042,1.0586295982196905,291,3.171821305841924,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
3720,4196,"Die, Monster, Die! (1965)",1.1783628892733564,1.1939662759889405,68,2.6544117647058822,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3721,159415,Swiss Army Man (2016),1.178137021689411,0.9593826845220392,1209,3.469396195202646,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3722,1756,"Prophecy II, The (1998)",1.1777019869968592,1.1806844527845906,468,2.668803418803418,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3723,3757,Asylum (1972),1.1776788279230102,1.1092333429773653,118,2.983050847457627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3724,91261,Hipsters (Stilyagi) (2008),1.1774151662049863,0.9943290978868858,76,3.4407894736842106,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3725,4949,Invasion U.S.A. (1985),1.177291255752794,1.1257761104089652,195,2.325641025641026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3726,186339,Prodigy (2017),1.1771694214876034,1.0088378527137174,44,2.9318181818181817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3727,51187,Kidulthood (2006),1.1770317594493418,0.9620431719105748,91,3.3296703296703303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3728,31998,"Hole in My Heart, A (Hål i mitt hjärta, Ett) (2004)",1.1770031688546854,1.0587706925161724,47,2.904255319148936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3729,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),1.1769904455219684,0.9058945833741725,3070,3.63371335504886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3730,3587,Inferno (1980),1.1768618905895691,1.0803415745971994,336,3.1101190476190474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3731,137108,Seal Team Six: The Raid on Osama Bin Laden (2012),1.1767659279778393,0.9457256335065957,38,2.881578947368421,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3732,100390,Identity Thief (2013),1.1766829157396566,1.0351207001980236,919,2.9200217627856366,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3733,25874,Never Give a Sucker an Even Break (1941),1.1766666666666663,1.0382121261495416,30,3.3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3734,1004,"Glimmer Man, The (1996)",1.1766340212147437,1.0476983132545694,1479,2.6690331304935766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3735,80844,Lake Mungo (2008),1.1765495152354568,0.8836282905085433,152,3.2828947368421053,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3736,122770,Jack Frost (1979),1.1764053254437872,1.0854954841741826,26,3.2115384615384617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3737,43389,Numbskull Emptybrook in the Army (Uuno Turhapuro armeijan leivissä) (1984),1.1760977818017202,1.1320014920769732,47,2.691489361702128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3738,5351,Warm Water Under a Red Bridge (Akai hashi no shita no nurui mizu) (2001),1.1760971263087547,1.0344630998311,67,3.082089552238806,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3739,2926,Hairspray (1988),1.1760394592003791,0.9760288719944162,3157,3.339087741526766,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3740,5265,Death to Smoochy (2002),1.1759805729072346,0.9702577538824715,2031,3.166912850812408,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3741,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",1.175935916682304,0.837650070614028,146,3.8047945205479454,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3742,61009,Inside Paris (Dans Paris) (2006),1.1759259259259258,0.9233149505524119,54,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3743,297,Panther (1995),1.1758923243173498,1.0018450866708168,249,3.1546184738955825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3744,8825,Cheerleader Camp (1987),1.1758711374095994,1.246655391792506,39,2.371794871794872,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
3745,127112,Don Verdean (2015),1.1758711374095991,1.1084952071849106,39,2.7948717948717947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,46912,Memento Mori (Yeogo goedam II) (1999),1.1756,1.0780949213259383,50,3.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3747,160710,Absolutely Fabulous: The Movie (2016),1.1755924899969223,1.1117170795899192,57,2.780701754385965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3748,4706,"Cage aux Folles II, La (1980)",1.1755107340720223,1.0513836832437484,152,3.046052631578948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,50798,Epic Movie (2007),1.1754359934258582,1.4048027243386239,1184,1.4560810810810811,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,34292,Hardware (1990),1.175316387236344,1.1274559380455202,215,3.0162790697674415,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3751,1035,"Sound of Music, The (1965)",1.1752849752917098,0.920907732169739,15312,3.8020833333333335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3752,3627,Carnival of Souls (1962),1.1751307694149191,0.9246661330702851,708,3.4809322033898304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3753,91241,Singham (2011),1.1750644713350524,0.9888192094575944,71,3.2605633802816896,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3754,4469,Appointment with Death (1988),1.17474365234375,0.9422655025578944,64,3.1796875,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3755,195295,Dragged Across Concrete (2018),1.1747022777199674,0.8442317036360714,93,3.327956989247312,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3756,5322,World Traveler (2001),1.1746883656509692,1.1117944862454072,38,2.671052631578948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3757,5706,...All the Marbles (1981),1.174439302242791,1.168959066176187,53,2.490566037735849,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3759,1874,Still Breathing (1997),1.1744,1.03845755071061,175,3.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3758,180037,24 Hours to Live (2017),1.1744,1.0107444921416717,50,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3760,1770,B. Monkey (1998),1.1743218971261975,0.973170024264859,196,2.8647959183673466,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3761,144716,Rock the Kasbah (2015),1.1742633183335751,1.0974672721486052,83,2.8433734939759034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,2910,"Ennui, L' (1998)",1.1741863905325445,1.0805911318261423,52,2.8653846153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3763,196611,Ellen DeGeneres: Relatable (2018),1.1741,1.0550336044111368,50,3.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,188175,The Factory,1.174070247933884,0.9071868182448969,22,3.2954545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3765,5727,Deadly Blessing (1981),1.1740702479338838,1.1725577096908606,44,2.7045454545454546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3766,5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),1.1740312818893364,1.2509982043628847,619,1.8481421647819063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3767,71,Fair Game (1995),1.173983714166671,1.1931922130591532,1207,2.342999171499586,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,2635,"Mummy's Curse, The (1944)",1.1739707274202271,1.0954650951469471,172,3.0436046511627906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3769,1591,Spawn (1997),1.1737926148572455,1.074567770663571,5377,2.63706527803608,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3770,2218,Juno and the Paycock (1930),1.1737061273051757,1.183961060306721,41,2.3536585365853657,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3771,100163,Hansel & Gretel: Witch Hunters (2013),1.1736482365881007,1.161010084552434,1292,2.961687306501548,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
3772,3223,"Zed & Two Noughts, A (1985)",1.1736096354410148,0.9040910671396041,343,3.5845481049562684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3773,87081,Penny Dreadful (2006),1.1736073553272035,1.0525237510430783,43,2.9186046511627906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3774,3305,Bluebeard (1944),1.1734693877551021,0.9959655620463085,49,3.071428571428572,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3775,166572,Rules Don't Apply (2016),1.1734182098765429,1.0970020006398724,36,2.736111111111111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3776,2781,"Tingler, The (1959)",1.173341081994928,1.0660267078317494,364,3.1730769230769234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3777,61361,"Women, The (2008)",1.173217993079585,1.1026148540140333,170,2.7823529411764705,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3778,67186,"Haunting in Connecticut, The (2009)",1.1731816524291463,1.014003520983724,409,3.0880195599022007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3779,8932,It's Alive (1974),1.1730885514646603,1.1640863185471828,122,2.7418032786885247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3780,56432,"Swimming Pool, The (La piscine) (1969)",1.1730717549045957,0.9026242380487282,61,3.39344262295082,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3781,204,Under Siege 2: Dark Territory (1995),1.1730219695467126,1.0606775193529132,7912,2.9258088978766428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3782,1324,Amityville: Dollhouse (1996),1.1729867674858223,1.394043336106379,230,1.7304347826086957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3783,546,Super Mario Bros. (1993),1.1729399414535435,1.429675994090332,5392,2.0612945103857565,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
3784,130636,Unfriended (2014),1.1728654320987657,1.0484139650287347,450,2.858888888888889,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3785,674,Barbarella (1968),1.1727870767074495,1.0885271819190634,3151,2.9688987622976835,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3786,78264,"Back-up Plan, The (2010)",1.1727523516910272,1.0986254187425002,411,2.8953771289537715,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3787,107684,Smiley (2012),1.1727367325702391,1.3584227640899722,31,1.8870967741935485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3788,58627,Never Back Down (2008),1.1725606576709595,0.9755466958066614,453,3.3002207505518766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3789,89939,Gigi (1949),1.1725000000000003,1.0504861616452104,20,3.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,134708,Comedy Central Roast of Donald Trump (2011),1.1725,1.0504861616452104,20,3.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,2004,Gremlins 2: The New Batch (1990),1.1724883484672342,1.176841113716749,4635,2.7566343042071195,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3792,3017,Creepshow 2 (1987),1.1724655838666826,1.1566007739113244,728,2.774725274725274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3793,2452,"Gate II: Trespassers, The (1990)",1.1724653739612183,1.3722426665534833,95,1.826315789473684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3794,26316,Let Sleeping Corpses Lie (Non si deve profanare il sonno dei morti) (1974),1.1723615916955017,1.1421603649988405,34,2.8382352941176467,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3795,1517,Austin Powers: International Man of Mystery (1997),1.1723113512971235,0.9581750998143557,23354,3.4119422796951278,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,4763,"Iron Ladies, The (Satree lek) (2000)",1.172239368998628,0.9965905436786772,54,3.287037037037037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3797,57951,Fool's Gold (2008),1.1722201189832342,1.0790984762766378,860,2.937209302325581,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3798,2798,Problem Child (1990),1.172186612345569,1.3556863439221247,1657,2.0941460470730235,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,920,Gone with the Wind (1939),1.1721805520592792,0.8305100060943298,14713,3.809318289947665,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3800,85056,I Am Number Four (2011),1.1721501930724842,1.0062200664664847,1721,2.9732713538640327,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
3801,6040,Darkness Falls (2003),1.1719674274945917,1.1597654063877778,688,2.4469476744186047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3802,33966,Cop and ½ (1993),1.171936,1.2874079297499676,125,2.008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,181077,Almost Friends (2017),1.171875,1.0815494941424633,20,2.875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3804,39402,Loggerheads (2005),1.171875,1.008579502413529,32,3.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3805,134109,Radio Day (2008),1.1717888888888892,0.885262407816557,150,3.776666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,93193,Red Hill (2010),1.171630859375,0.9354923221633561,32,2.765625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3807,3325,"Next Best Thing, The (2000)",1.1716296260002832,1.200304993876915,869,2.3527042577675488,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3808,7399,Ned Kelly (1970),1.1714876033057848,1.0239912374234699,44,2.6818181818181817,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3809,6936,Elf (2003),1.1714775891344709,1.1187264409212156,7932,3.351109430156329,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3810,37626,It's a Gift (1934),1.1712834718374885,0.9780860860298058,57,3.3684210526315788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,3024,Piranha (1978),1.1710445520363155,1.2803036167027502,966,2.3524844720496896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3812,1595,Free Willy 3: The Rescue (1997),1.1710347026187649,1.4096216440903755,882,1.7120181405895691,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3813,81736,Hamlet (Gamlet) (1964),1.1709276844411982,0.7789029167696191,37,4.135135135135135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3814,3138,Stealing Home (1988),1.1708999081726357,0.9908375855616197,330,3.203030303030303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3815,1586,G.I. Jane (1997),1.1705836565694887,1.051073384671331,6647,2.929667519181585,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3816,5143,"Lone Ranger, The (1956)",1.170562454346238,0.9320082068377309,74,3.256756756756757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3817,68965,Dance Flick (2009),1.1705524049569416,1.4343009815584795,69,1.5579710144927537,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3818,103075,"Purge, The (2013)",1.1705463489306078,0.99376528860547,1705,2.979472140762464,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
3819,5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust) (1980),1.1705177938944171,1.151149294072052,77,2.7987012987012987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3820,5888,Brother (Brat) (1997),1.1704993857558723,0.7975573723099838,533,3.8555347091932464,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3821,198147,Five Feet Apart (2019),1.1704888888888891,0.9484237888728757,75,3.4466666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3822,6836,"Amazing Transparent Man, The (1960)",1.1704,1.155278829802969,25,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3823,1493,Love and Other Catastrophes (1996),1.1702186001428423,0.9651200888591766,198,3.4116161616161618,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3824,3127,Holy Smoke (1999),1.1701601554751042,1.0561302498082803,568,2.9867957746478875,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3825,81111,Peepli Live (2010),1.170132325141777,0.9888706334238577,23,3.282608695652174,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3826,116726,Hamilton - In the Interest of the Nation (Hamilton: I nationens intresse) (2012),1.1700680272108843,0.9312371426827251,21,3.1428571428571432,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3827,107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",1.17003534007068,0.974128510477197,127,3.3858267716535435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,39244,Leila (1996),1.1699380165289257,0.9311297262327622,22,3.522727272727273,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3829,823,"Collector, The (La collectionneuse) (1967)",1.1698468153722117,0.9605890715845942,122,3.336065573770492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3830,2708,"Autumn Tale, An (Conte d'automne) (1998)",1.1698203847380169,0.9025968943374484,485,3.6865979381443297,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3831,196223,Hellboy (2019),1.1698022010707911,1.19130488058042,164,2.5304878048780486,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3832,109191,Winter's Tale (2014),1.169750831912994,1.0425471117700578,222,3.112612612612613,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3833,162590,Bridget Jones's Baby (2016),1.1697382609548086,1.061329837097645,404,3.0594059405940595,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3834,27316,6ixtynin9 (Ruang Talok 69) (1999),1.1696072253728211,0.9226676579623941,69,3.289855072463768,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3835,117107,Miss Meadows (2014),1.1696,1.0324535769346417,50,3.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3836,3758,Communion (1989),1.1695798689846308,1.026719211353182,378,2.8531746031746037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3837,5104,Cows (Vacas) (1991),1.169455322178711,0.9190249102071985,53,3.518867924528302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3838,160317,Roots (2016),1.1693239795918366,1.0628011656247853,28,3.7321428571428568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3839,1928,Cimarron (1931),1.169261186264308,0.9875565625791664,155,3.009677419354839,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3840,5664,Brown Sugar (2002),1.169162326388889,1.0326570781700446,192,3.114583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3841,957,"Scarlet Letter, The (1926)",1.1691124287447632,0.9728146265929966,209,3.2822966507177034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3842,2920,Children of Paradise (Les enfants du paradis) (1945),1.1690538464926543,0.7935568762968545,1033,4.127783155856728,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3843,1417,"Portrait of a Lady, The (1996)",1.1689595727420228,1.009240467931832,688,3.1220930232558137,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3844,4834,Cheech & Chong's Next Movie (1980),1.168922526041667,1.0995132789653528,480,2.834375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1.1689213137996222,0.9393792864103035,184,3.4293478260869565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3846,173429,Hasan Minhaj: Homecoming King (2017),1.1689049586776863,0.9223309564236526,44,3.613636363636364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,25762,"Unknown, The (a.k.a. Alonzo the Armless) (1927)",1.1688098708871304,0.9855084839759826,98,3.545918367346939,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3848,109889,Cranford (2007),1.16859375,0.8124710331329598,40,3.9875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3849,7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),1.168545810984287,0.88996225518718,317,3.6466876971608833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3850,2609,"King of Masks, The (Bian Lian) (1996)",1.168485493745009,0.8230037130687446,442,3.941176470588236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3851,4203,Harley Davidson and the Marlboro Man (1991),1.1684632305291116,1.0643507349655357,662,2.6737160120845918,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3852,3797,"In Crowd, The (2000)",1.1684020888557325,1.1356089365351525,251,2.2908366533864544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3853,4447,Legally Blonde (2001),1.1683688436183095,1.038974807393927,12563,3.157725065669028,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3854,3977,Charlie's Angels (2000),1.1683547859648271,1.1161372803147933,17995,2.7528202278410667,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3855,2515,Children of the Corn II: The Final Sacrifice (1993),1.168312854442344,1.3599375153619322,460,1.880434782608696,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3856,96815,V/H/S (2012),1.1682701749217974,1.002295322704604,534,3.1395131086142323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3857,65682,Underworld: Rise of the Lycans (2009),1.168254332805882,1.0030681194641664,2244,3.3424688057041,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3858,1771,Night Flier (1997),1.1681816326530612,1.1771642101550457,350,2.6842857142857137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3859,2552,My Boyfriend's Back (1993),1.1681408626338696,1.2204587601338521,286,2.3024475524475525,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,47805,Lassie (2005),1.168125,1.1198129428765597,80,3.025,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,2050,Herbie Goes Bananas (1980),1.168052959074587,1.2545960146109183,955,2.5031413612565445,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,30816,"Phantom of the Opera, The (2004)",1.1679785312348048,0.9769255234264522,2481,3.5173317210802097,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
3864,167334,Barry (2016),1.16796875,1.0227902610570485,32,3.0625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3863,171519,Nasha Russia: Yaytsa sudby (2010),1.16796875,1.5276959841056377,32,1.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,84,Last Summer in the Hamptons (1995),1.1678235501232337,0.9716932748414969,141,3.3581560283687937,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3866,2873,Lulu on the Bridge (1998),1.167773541072195,1.0420077326598696,199,2.957286432160804,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
3867,6703,"Order, The (2003)",1.1673962379620737,1.0962077800009067,343,2.6486880466472305,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
3868,60599,Flakes (2007),1.1673877771768524,1.0697863547796649,43,2.9651162790697674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
